Date,Year,Day_of_Year,Total_Days,Domestic_Guests,Foreign_Guests,Flight_Price,Reviews,Event_Flag,Season_Flag,Availability,Hotel_Price,Occupancy,Competing_Hotels_Availability
2024-06-24,2024,176,366,10535.908659128216,2080.978192525266,669.1537008587919,3.841359162451801,1,1,0.46218276241814354,345,80.96707757152257,0.4524493397022091
2024-06-25,2024,177,366,10591.843725232698,2095.8942101531275,674.2808499532917,3.300650094593895,1,1,0.42815374470654843,345,77.0700287856627,0.5160200332960186
2024-06-26,2024,178,366,10647.878141566029,2110.8367211753493,679.4155785993598,3.3726767038578656,1,1,0.44367183100610397,345,74.83605101892402,0.618118749994243
2024-06-27,2024,179,366,10703.995394528522,2125.8013219653476,684.556373568896,3.286767158338102,1,1,0.4742619539995837,345,78.27369327528409,0.5179431371035829
2024-06-28,2024,180,366,10760.178946108153,2140.7836023865825,689.701719846027,3.4360084583294808,0,1,0.5028343382727981,360,64.3615564199661,0.46975129690267187
2024-06-29,2024,181,366,10816.412238754392,2155.779147092246,694.8501010735878,3.33128336738825,0,1,0.5463865907996339,360,65.75093150941157,0.46161432049300544
2024-06-30,2024,182,366,10872.67870025779,2170.7835368264855,700.0,3.257142122179186,0,1,0.5078663567878874,360,63.5372943056561,0.5172227800204898
2024-07-01,2024,183,366,10928.96174863388,2185.792349726776,705.1498989264122,3.2464553750969443,0,1,0.5038409823298007,360,63.74563207720762,0.5520289584653224
2024-07-02,2024,184,366,10985.24479700997,2200.801162627067,710.298280153973,2.824123620762159,1,1,0.44381767071594996,345,74.02531850419491,0.6286072907786963
2024-07-03,2024,185,366,11041.511258513367,2215.805552361306,715.443626431104,2.7888268607337072,1,1,0.45267081809564563,345,74.30468655133834,0.5293407496149002
2024-07-04,2024,186,366,11097.744551159605,2230.8010970669698,720.5844214006402,2.3357000247046042,1,1,0.4469506032723891,345,76.14711293140559,0.486747012423509
2024-07-05,2024,187,366,11153.928102739237,2245.7833774882047,725.7191500467083,2.323661881228677,1,1,0.4641621735337718,345,73.72429850051688,0.5151645684100644
2024-07-06,2024,188,366,11210.04535570173,2260.747978278203,730.8462991412081,2.2963585543671563,0,1,0.5191340463358917,360,60.653167239078726,0.49387997899325264
2024-07-07,2024,189,366,11266.07977203506,2275.690489300425,735.9643576897681,2.2576603140965794,0,1,0.484280210789841,360,58.68668123330499,0.4675318428996285
2024-07-08,2024,190,366,11322.014838139543,2290.6065069282863,741.0718173770425,2.7242576387657067,0,1,0.4733753409288444,360,61.84051486784618,0.4787671133264035
2024-07-09,2024,191,366,11377.834069694454,2305.4916353429294,746.1671730112186,2.7776742523966487,0,1,0.46327589253793405,360,60.64003500302492,0.5539135015395602
2024-07-10,2024,192,366,11433.52101651605,2320.341487828688,751.2489229676032,3.3428199397161733,0,1,0.5101598265382509,360,61.517644609437,0.4874075558832266
2024-07-11,2024,193,366,11489.059267405499,2335.151688065875,756.3155696311596,3.3107046872065102,0,1,0.47793266787652255,360,60.06866207449628,0.5237071818940567
2024-07-12,2024,194,366,11544.43245498535,2349.917871420502,761.3656198378602,3.2377130610644005,1,1,0.40694218814095034,345,75.55982546493944,0.5551330451240463
2024-07-13,2024,195,366,11599.624260523062,2364.6356862305583,766.3975853147298,2.808659046292559,1,1,0.4577715720906193,345,75.68424124331412,0.5307083921990924
2024-07-14,2024,196,366,11654.618418740216,2379.3007950884657,771.4099831184457,2.8192658689864416,1,1,0.4998599903486558,345,75.74567099725273,0.45392835243792895
2024-07-15,2024,197,366,11709.398722605963,2393.908876119332,776.4013360723686,2.755807128189943,1,1,0.44987858176920215,345,71.87083016517359,0.5946313387870372
2024-07-16,2024,198,366,11763.949028113317,2408.4556242546264,781.3701732018731,2.807686255297276,0,1,0.5167698154890329,360,61.49329863033794,0.5349926512471548
2024-07-17,2024,199,366,11818.253259036863,2422.936752500905,786.3150301678501,2.8029104359223,0,1,0.5016365871709513,360,60.08574030122746,0.40605401971714405
2024-07-18,2024,200,366,11872.295411670493,2437.3479932032064,791.2344496982554,2.742851485108469,0,1,0.49802220693617716,360,61.00478487901802,0.4555022500542023
2024-07-19,2024,201,366,11926.059559543774,2451.6850993027483,796.1269820175734,3.317889368017414,0,1,0.5183815296597554,360,62.0502707251432,0.4067920075857407
2024-07-20,2024,202,366,11979.529858115555,2465.9438455885565,800.9911852740731,3.8280392263184115,0,1,0.494194509116227,360,62.60868314311127,0.4733042941634281
2024-07-21,2024,203,366,12032.690549443421,2480.120029942654,805.8256259647285,3.8541525621587636,0,1,0.505347846281438,360,62.5824793103959,0.4904802552290439
2024-07-22,2024,204,366,12085.525966827632,2494.209474578444,810.628879357678,3.852690102601745,0,1,0.5064339561239203,360,64.36990377486435,0.4210837828911532
2024-07-23,2024,205,366,12138.020539428175,2508.2080272719218,815.3995299121003,3.731116531602145,0,1,0.486638190927139,360,61.557670135338945,0.46726881841659534
2024-07-24,2024,206,366,12190.158796853555,2522.1115625853563,820.13617169538,3.7531087480042435,0,1,0.5198408469907304,360,64.0177786876031,0.42996128440519465
2024-07-25,2024,207,366,12241.925373719998,2535.915983083075,824.8374087974423,3.825751763360433,0,1,0.4965008048660918,360,63.51741068388237,0.5138625616038554
2024-07-26,2024,208,366,12293.305014179698,2549.6172205389944,829.5018557421351,3.82568929754561,0,1,0.4848850968101431,360,63.19744163577515,0.5185821200416695
2024-07-27,2024,209,366,12344.282576416777,2563.211237135549,834.1281378955341,3.8257523843153023,0,1,0.5107301968714081,360,63.675567692015974,0.4531829254617292
2024-07-28,2024,210,366,12394.843037109662,2576.6940266536517,838.7148918710545,4.492636574532736,0,1,0.48203064036417925,360,66.75748183514733,0.5268104032427907
2024-07-29,2024,211,366,12444.971495858517,2590.0616156533465,843.2607659312465,4.328544525534658,0,1,0.5005636231473826,360,63.59381329465829,0.47210237262325416
2024-07-30,2024,212,366,12494.653179576464,2603.310064644799,847.7644203861593,4.85677828200903,0,1,0.49981762006711594,360,66.7362100721903,0.4865996244165814
2024-07-31,2024,213,366,12543.87344684327,2616.4354692492807,852.2245279881537,4.84770008817466,0,1,0.5217179113166316,360,63.61282301169085,0.5619546931982953
2024-08-01,2024,214,366,12592.617792220259,2629.4339613498105,856.6397743230475,4.83256956256529,0,1,0.5094939646575991,360,63.552988300599495,0.5575290879319182
2024-08-02,2024,215,366,12640.871850525107,2642.301710231104,861.0088581974801,4.284236537767983,1,1,0.4494994608250971,345,78.84343267490752,0.485521477328523
2024-08-03,2024,216,366,12688.621401065357,2655.0349237085034,865.33049202238,4.337948461024663,1,1,0.46635532598400575,345,77.86868664044248,0.575131294909953
2024-08-04,2024,217,366,12735.852371829289,2667.629849245552,869.6034021924229,3.2613587392731214,1,1,0.4778041509803463,345,76.42052367440553,0.5627656767442333
2024-08-05,2024,218,366,12782.550843633036,2680.0827750598846,873.8263294613691,3.288159069662999,1,1,0.4611562061270373,345,75.81434048175194,0.48143062943533177
2024-08-06,2024,219,366,12828.703054222613,2692.390031217105,877.9980293131696,3.275731822608545,1,1,0.45020705239686765,345,76.25491788598863,0.5907318297908754
2024-08-07,2024,220,366,12874.29540232972,2704.5479907123345,882.1172723287301,3.304093706969316,0,1,0.4737632753529968,360,57.83929810786276,0.6031333205676308
2024-08-08,2024,221,366,12919.31445168011,2716.5530705391043,886.1828445482269,3.415732928333675,0,1,0.47869772673849253,360,60.21309620177902,0.46517503294928675
2024-08-09,2024,222,366,12963.746934953298,2728.401732745288,890.193547828866,3.2066367403704126,0,1,0.49389550591290665,360,59.44918205378377,0.4602293530363802
2024-08-10,2024,223,366,13007.579757692523,2740.090485475748,894.1482001979819,3.3343130095187257,0,1,0.48780975595681436,360,59.1212828966451,0.5630733173853607
2024-08-11,2024,224,366,13050.800002163734,2751.6158840014045,898.0456362013695,3.2193642064405172,0,1,0.4962605739402911,360,61.17638169643662,0.5173141916009913
2024-08-12,2024,225,366,13093.394931162507,2762.9745317344104,901.8847072467499,3.276403406710528,0,1,0.5011329984979421,360,61.74725323761834,0.5264408152640341
2024-08-13,2024,226,366,13135.351991767757,2774.1630812291437,905.6642819422647,3.3544475298483682,0,1,0.5105938550871346,360,59.2693056687739,0.5064356057328903
2024-08-14,2024,227,366,13176.658819041142,2785.1782351687134,909.383246429903,3.303214000954773,0,1,0.49859002443881817,360,63.31901470043421,0.520944771607589
2024-08-15,2024,228,366,13217.303239671071,2796.016747336694,913.0405047137607,3.2461127611035345,0,1,0.5097300328765241,360,63.934786844794,0.4239463607079218
2024-08-16,2024,229,366,13257.273275560226,2806.675423573802,916.6349789830349,3.2642348145370015,0,1,0.5012894882962025,360,59.5180280361772,0.55107639703487
2024-08-17,2024,230,366,13296.557147355572,2817.1511227192277,920.1656099296597,2.8339798874467337,1,1,0.4104906686729226,345,69.15473203408526,0.647988830948466
2024-08-18,2024,231,366,13335.143277919778,2827.4407575363493,923.63135706049,2.7634816684141428,1,1,0.4312132921236249,345,70.69477765335606,0.5573171706729737
2024-08-19,2024,232,366,13373.02029574306,2837.5412956225578,927.0311990039388,3.3108229294790985,1,1,0.4471182488855677,345,72.27067210019874,0.5507079036237391
2024-08-20,2024,233,366,13410.177038294412,2847.4497603029185,930.36413381098,3.3022785919951905,0,1,0.47580610514317784,360,59.827372163044544,0.447638519729036
2024-08-21,2024,234,366,13446.602555311256,2857.1632315074103,933.6291792504283,4.267419982619709,0,1,0.511998574599924,360,64.02502059494404,0.5137141632009677
2024-08-22,2024,235,366,13482.286112026537,2866.678846631485,936.8253730984059,4.407197204466266,0,1,0.5306150166468739,360,63.37628628676283,0.4979878554388333
2024-08-23,2024,236,366,13517.217192332304,2875.9938013796896,939.9517734219158,3.8316959511159006,1,1,0.47437523703394635,345,75.41094114855184,0.5225152121160881
2024-08-24,2024,237,366,13551.38550187886,2885.1053505921045,943.0074588564325,3.6987428706671195,1,1,0.44573114258139584,345,76.81211254439509,0.6104865254121292
2024-08-25,2024,238,366,13584.780971108552,2894.010809053356,945.9915288774332,3.809322715738471,1,1,0.47981452273699904,345,77.20618295466355,0.503481615714004
2024-08-26,2024,239,366,13617.393758223312,2902.7075522839586,948.9031040657857,3.7669106767615803,0,1,0.5029733491440422,360,64.34430391932807,0.5252569471506378
2024-08-27,2024,240,366,13649.214252085088,2911.1930173137653,951.7413263669182,3.842621666739811,0,1,0.4932582805776392,360,61.35544175711712,0.455758502487755
2024-08-28,2024,241,366,13680.233075048285,2919.4647034372847,954.5053593436911,3.7603739630783646,0,1,0.4877319467291812,360,61.52725868083122,0.5110904457271069
2024-08-29,2024,242,366,13710.4410857234,2927.5201729506484,957.1943884228997,3.7942631779266547,0,1,0.49395060627023746,360,62.68762814615381,0.49733168083462076
2024-08-30,2024,243,366,13739.829381671034,2935.3570518700176,959.8076211353316,3.825249363949023,0,1,0.49223646362917545,360,60.073428871636644,0.5190289324728717
2024-08-31,2024,244,366,13768.38930202548,2942.9730306312035,962.3442873493119,3.843287759708506,0,0,0.5034083244475097,270,58.858884820302315,0.47811532911082233
2024-09-01,2024,245,366,13796.112430047124,2950.3658647703082,964.8036394976642,3.739985179647211,0,0,0.5032114796209973,270,61.70207946037765,0.4902148905954193
2024-09-02,2024,246,366,13822.990595602887,2957.5333755851784,967.1849527980221,3.7832749382079522,0,0,0.5000609204030683,270,60.981762150869635,0.541241438169007
2024-09-03,2024,247,366,13849.015877574011,2964.4734507774783,969.4875254664258,4.276252734441952,0,0,0.508738763394927,270,62.26752421755574,0.46942302474316216
2024-09-04,2024,248,366,13874.180606190446,2971.1840450751943,971.7106789241413,4.2673335383713145,0,0,0.5238129254957268,270,63.67283079998573,0.39585821946733923
2024-09-05,2024,249,366,13898.477365291163,2977.663180835385,973.8537579976407,4.3882727120140546,0,0,0.5189910827088264,270,61.36233365146223,0.5684881125014446
2024-09-06,2024,250,366,13921.898994509735,2983.908948627004,975.9161311116841,4.320249085548047,0,0,0.47030204063100195,270,58.47270700688467,0.5987706633035225
2024-09-07,2024,251,366,13944.438591384524,2989.9195077936147,977.8971904754485,4.236955802283248,0,0,0.4489215773019609,270,61.08846057528674,0.4864652879427581
2024-09-08,2024,252,366,13966.089513392879,2995.693086995843,979.7963522616467,4.3458930973527385,0,0,0.5186863982247855,270,60.67731819810744,0.5157989920374743
2024-09-09,2024,253,366,13986.845379908707,3001.227984733397,981.6130567785833,4.906107809850631,0,0,0.47266242603169156,270,61.81444512833985,0.5021888354407412
2024-09-10,2024,254,366,14006.700074082877,3006.522569846509,983.3467686350984,4.851623263027557,0,0,0.4955046919621463,270,65.87566375767582,0.5176696688044067
2024-09-11,2024,255,366,14025.647744645883,3011.5752819966438,984.9969768983503,4.724031501702299,0,0,0.4765977394788128,270,63.30484386361226,0.5381134669718619
2024-09-12,2024,256,366,14043.682807632244,3016.38463212634,986.5631952443895,4.775788296356687,0,0,0.4639603912483996,270,64.18930953874032,0.5243192187357842
2024-09-13,2024,257,366,14060.799948026113,3020.949202898039,988.0449621014805,4.863345557459331,0,0,0.5108292545640958,270,63.64492787530414,0.4499824621565844
2024-09-14,2024,258,366,14076.994121327654,3025.267649111783,989.4418407861294,4.7646165267190606,0,0,0.515183103206053,270,63.751985932893994,0.45028984417813406
2024-09-15,2024,259,366,14092.260555039664,3029.3386981016524,990.7534196317761,4.322190971407311,1,0,0.4384697919854656,345,62.274878601051014,0.5157206122404723
2024-09-16,2024,260,366,14106.594750074055,3033.161150110823,991.9793121101147,4.338731702671467,1,0,0.3981791541571018,345,60.77113547980196,0.560229735431376
2024-09-17,2024,261,366,14119.992482077756,3036.7338786451432,993.1191569450052,4.253653476421095,1,0,0.43907511103495034,345,61.21932803050523,0.5575659744625819
2024-09-18,2024,262,366,14132.449802677653,3040.055830805116,994.172618218943,4.29702373219691,0,0,0.5078360801080509,270,64.21270368697037,0.4563759204364115
2024-09-19,2024,263,366,14143.963040644183,3043.126027596191,995.139385472055,4.137936632996547,0,0,0.4704217686245174,270,61.48840815250937,0.5636808346611136
2024-09-20,2024,264,366,14154.528802973276,3045.943564217282,996.0191737935944,4.248780617933285,0,0,0.5036671983955832,270,61.283069831494096,0.5706951093712131
2024-09-21,2024,265,366,14164.143975886276,3048.507610327416,996.811723905905,3.987371592430342,0,0,0.4996938030165401,270,61.407696003626974,0.47130353491495774
2024-09-22,2024,266,366,14172.805725747594,3050.8174102904336,997.5168022408304,3.9376108409017574,0,0,0.5115858299920217,270,63.18857745270117,0.5003843950347471
2024-09-23,2024,267,366,14180.511499899785,3052.8722833976844,998.1342010085496,4.081620565196582,0,0,0.502391607368283,270,59.0143567065094,0.5225926481468637
2024-09-24,2024,268,366,14187.259027415841,3054.671624068633,998.6637382588115,3.9284929311019683,0,0,0.4805386211823689,270,59.18381917022484,0.5430614923635948
2024-09-25,2024,269,366,14193.04631976843,3056.214902029323,999.105257934558,3.977997775665151,0,0,0.5239314300332898,270,60.780429307360095,0.47986633336251455
2024-09-26,2024,270,366,14197.871671415935,3057.5016624686577,999.4586299179142,4.0065370288643045,0,0,0.4968294085394606,270,62.06058610742174,0.5403047123785254
2024-09-27,2024,271,366,14201.733660305072,3058.531526172428,999.7237500685346,4.072063664453306,0,0,0.49945390920980137,270,63.52491324211275,0.5246585384242315
2024-09-28,2024,272,366,14204.631148289995,3059.3041896350737,999.9005402542939,3.928206892441028,0,0,0.48133464081853605,270,60.10214101187748,0.45678223806509904
2024-09-29,2024,273,366,14206.563281467692,3059.8194251491263,999.9889483743129,4.058158187607748,0,0,0.4911343549761698,270,62.47541558182674,0.5523234482432939
2024-09-30,2024,274,366,14207.52949042965,3060.077080872315,999.9889483743129,4.000511653050979,0,0,0.482303945719462,270,61.90084737794029,0.5620605961438752
2024-10-01,2024,275,366,14207.52949042965,3060.077080872315,999.9005402542939,3.4509245674476023,1,0,0.44654107880153154,345,59.59695729838196,0.5152946159895393
2024-10-02,2024,276,366,14206.563281467692,3059.819425149127,999.7237500685346,4.023105173713163,1,0,0.4842341696028469,345,62.3909825493434,0.5176627221695331
2024-10-03,2024,277,366,14204.631148289995,3059.3041896350737,999.4586299179142,4.009952984778674,0,0,0.4725619771413729,270,59.77129436917033,0.5616044724991806
2024-10-04,2024,278,366,14201.733660305072,3058.531526172428,999.105257934558,3.96998915614206,0,0,0.46772877204246516,270,62.9852256596339,0.5218055369785667
2024-10-05,2024,279,366,14197.871671415935,3057.5016624686577,998.6637382588115,4.003490104249501,0,0,0.5294234065498722,270,59.47267073074075,0.5242254958384284
2024-10-06,2024,280,366,14193.04631976843,3056.214902029323,998.1342010085496,2.980734320156912,1,0,0.4458135264569627,345,59.032374132625364,0.6723800982740054
2024-10-07,2024,281,366,14187.259027415841,3054.671624068633,997.5168022408304,3.0056758672625623,1,0,0.43661854522680166,345,58.659897886650825,0.5240821531414492
2024-10-08,2024,282,366,14180.511499899785,3052.8722833976844,996.811723905905,3.0331065337260523,1,0,0.47079809374792153,345,61.78699523368066,0.4601496760943898
2024-10-09,2024,283,366,14172.805725747594,3050.8174102904336,996.0191737935944,2.5793008408072677,1,0,0.4378876892052627,345,57.14664450461625,0.5773032405749811
2024-10-10,2024,284,366,14164.143975886276,3048.507610327416,995.139385472055,2.4381092250586573,1,0,0.48652019427093873,345,58.203922997016576,0.5495579309853684
2024-10-11,2024,285,366,14154.528802973276,3045.943564217282,994.172618218943,2.6066516687328134,0,0,0.5135585174267854,270,59.148948357631205,0.47489816388097617
2024-10-12,2024,286,366,14143.963040644183,3043.126027596191,993.1191569450052,2.402395610023875,0,0,0.49024177183708595,270,56.85428473281353,0.5824212613289658
2024-10-13,2024,287,366,14132.449802677653,3040.055830805116,991.9793121101147,2.492410745248221,0,0,0.54314616426531,270,60.29694263105198,0.3899235457485275
2024-10-14,2024,288,366,14119.992482077756,3036.7338786451432,990.7534196317761,2.029415860324229,1,0,0.4378857015399332,345,53.498895069132814,0.5967602296116473
2024-10-15,2024,289,366,14106.594750074055,3033.161150110823,989.4418407861294,2.0140495933867517,1,0,0.46484190744018616,345,57.999900007334894,0.5048650515218691
2024-10-16,2024,290,366,14092.260555039666,3029.3386981016524,988.0449621014805,1.9688650240089702,1,0,0.4559858516081299,345,53.42889519786551,0.6299830437022349
2024-10-17,2024,291,366,14076.994121327654,3025.267649111783,986.5631952443896,2.4895938874821364,0,0,0.526034825787976,270,55.57754963669909,0.5735909418704299
2024-10-18,2024,292,366,14060.799948026113,3020.949202898039,984.9969768983503,2.475349953267058,0,0,0.531230223934537,270,58.1120011490933,0.4304369466762956
2024-10-19,2024,293,366,14043.682807632244,3016.38463212634,983.3467686350984,2.4705317621527896,0,0,0.5006400829813153,270,56.64330823819957,0.47188206022325563
2024-10-20,2024,294,366,14025.647744645883,3011.5752819966438,981.6130567785833,2.5424801048510512,0,0,0.4849316425930763,270,56.231786447570165,0.5580477517559138
2024-10-21,2024,295,366,14006.700074082877,3006.522569846509,979.7963522616467,2.5178507742982523,0,0,0.5091994428587824,270,59.845519576077805,0.4714440246517419
2024-10-22,2024,296,366,13986.845379908707,3001.227984733397,977.8971904754485,1.9653545202369673,1,0,0.4364456926049579,345,54.25071269346684,0.5612837464984302
2024-10-23,2024,297,366,13966.089513392879,2995.693086995843,975.9161311116841,3.0449799937716624,1,0,0.4902677449505325,345,61.19099737336349,0.511001676076588
2024-10-24,2024,298,366,13944.438591384524,2989.9195077936147,973.8537579976407,3.0153649760438306,0,0,0.5027307066216548,270,59.24862760615164,0.4012856355684624
2024-10-25,2024,299,366,13921.898994509733,2983.908948627004,971.7106789241415,3.540643105941948,0,0,0.4926935689737578,270,58.07891022115676,0.5066145437215304
2024-10-26,2024,300,366,13898.477365291163,2977.663180835385,969.487525466426,3.5314814420961804,0,0,0.5036936061172982,270,58.855004178856156,0.4618200051794931
2024-10-27,2024,301,366,13874.180606190446,2971.1840450751943,967.1849527980221,3.4585502494538964,0,0,0.4730574742094061,270,61.8834707033117,0.5022863846706054
2024-10-28,2024,302,366,13849.015877574013,2964.4734507774783,964.8036394976643,2.9719909479901516,1,0,0.430567719229787,345,59.99972607693577,0.6416138809436537
2024-10-29,2024,303,366,13822.990595602887,2957.5333755851784,962.3442873493119,2.537364680256163,1,0,0.4740082781588885,345,61.47223338560178,0.4631663771271486
2024-10-30,2024,304,366,13796.112430047124,2950.3658647703082,959.8076211353316,2.5305185132716734,1,0,0.4368621144205721,345,59.82158918965855,0.6037981449168268
2024-10-31,2024,305,366,13768.389302025482,2942.9730306312035,957.1943884228997,2.9989549203017924,1,0,0.4290617803463612,345,57.882720740240565,0.5569900731370484
2024-11-01,2024,306,366,13739.829381671034,2935.3570518700176,954.5053593436912,3.0058663691654393,0,0,0.5107330550505457,270,58.27349364587391,0.47527893652466263
2024-11-02,2024,307,366,13710.4410857234,2927.5201729506484,951.7413263669182,3.0638832447894213,0,0,0.52371408309326,270,59.595680297515074,0.5158045117093256
2024-11-03,2024,308,366,13680.233075048285,2919.4647034372847,948.9031040657857,2.9704214305582086,0,0,0.5143790662133013,270,58.525806765805434,0.5026234985151432
2024-11-04,2024,309,366,13649.214252085088,2911.1930173137653,945.9915288774332,2.527354869058502,1,0,0.46992095371611636,345,57.87078590221061,0.5586096961448601
2024-11-05,2024,310,366,13617.393758223312,2902.7075522839586,943.0074588564325,1.9898903673783053,1,0,0.4348640982286108,345,55.04851912325061,0.6135451347980323
2024-11-06,2024,311,366,13584.780971108552,2894.010809053356,939.9517734219158,1.9891159398386389,1,0,0.42156378666516314,345,56.83935844337337,0.5618707941756708
2024-11-07,2024,312,366,13551.38550187886,2885.1053505921045,936.825373098406,2.5549388425993595,1,0,0.48002667303910973,345,59.78689134790323,0.48936149023550274
2024-11-08,2024,313,366,13517.217192332304,2875.99380137969,933.6291792504283,2.5412708174494014,0,0,0.4935464032231573,270,56.289883687949995,0.4521960704489527
2024-11-09,2024,314,366,13482.286112026537,2866.678846631485,930.3641338109801,2.540675481800032,0,0,0.494983339670899,270,57.726730730947494,0.46374613383015323
2024-11-10,2024,315,366,13446.602555311256,2857.1632315074103,927.0311990039388,2.5652739403577165,0,0,0.5265638828369812,270,56.39550010437536,0.620890838428455
2024-11-11,2024,316,366,13410.177038294412,2847.4497603029185,923.63135706049,2.501050192081638,0,0,0.5111246001880132,270,57.126593375962955,0.5511093788488262
2024-11-12,2024,317,366,13373.02029574306,2837.5412956225578,920.1656099296597,2.034097648564748,1,0,0.45911775544163214,345,56.62545733705713,0.4733285262479668
2024-11-13,2024,318,366,13335.143277919778,2827.4407575363493,916.6349789830348,1.9844866621703272,1,0,0.4933000468980217,345,59.81871987192922,0.44057705526479973
2024-11-14,2024,319,366,13296.55714735557,2817.1511227192273,913.0405047137607,2.516208317624422,0,0,0.4871296353923971,270,54.56631513042886,0.5369636676935275
2024-11-15,2024,320,366,13257.273275560226,2806.675423573802,909.383246429903,2.993492847281616,0,0,0.5185568025616247,270,58.23967259370523,0.5088064373072736
2024-11-16,2024,321,366,13217.303239671071,2796.016747336694,905.6642819422647,3.004849798249636,0,0,0.5011402624979416,270,60.091204965975265,0.5263039292679266
2024-11-17,2024,322,366,13176.658819041142,2785.1782351687134,901.8847072467499,2.5297578512718455,1,0,0.4553718455772652,345,59.242194774754765,0.53188036474505
2024-11-18,2024,323,366,13135.351991767759,2774.163081229144,898.0456362013696,2.459088965838326,1,0,0.48056936852825066,345,57.95956852307697,0.5131579184716044
2024-11-19,2024,324,366,13093.394931162507,2762.9745317344104,894.1482001979819,2.604619363784273,0,0,0.5101567151257925,270,58.89304148272195,0.5062372610821754
2024-11-20,2024,325,366,13050.800002163734,2751.6158840014045,890.193547828866,2.4496991309250147,0,0,0.5107659215809927,270,57.997710272274006,0.49352872873367387
2024-11-21,2024,326,366,13007.579757692525,2740.090485475748,886.182844548227,2.9392905693606135,0,0,0.521450146746196,270,62.346084226221215,0.3675848346164272
2024-11-22,2024,327,366,12963.746934953298,2728.4017327452884,882.1172723287302,3.5579055436750036,0,0,0.4927009454091423,270,62.05966086469796,0.4958090730620981
2024-11-23,2024,328,366,12919.314451680111,2716.5530705391047,877.9980293131696,3.039583134698147,1,0,0.4332158066532199,345,61.154967586800495,0.5242138716337644
2024-11-24,2024,329,366,12874.29540232972,2704.5479907123345,873.8263294613691,3.031205990852608,1,0,0.4291038161195793,345,59.80728649543269,0.5796567548258463
2024-11-25,2024,330,366,12828.703054222613,2692.3900312171054,869.6034021924229,3.031417275463214,1,0,0.41067286821247995,345,55.87832613320621,0.7385900819176906
2024-11-26,2024,331,366,12782.550843633035,2680.0827750598846,865.33049202238,2.9993876613576544,0,0,0.5411241425988065,270,58.730758206931,0.4772499406749087
2024-11-27,2024,332,366,12735.852371829289,2667.629849245552,861.0088581974801,2.955137281425708,0,0,0.47793583268556633,270,58.63387438012185,0.5063876830058138
2024-11-28,2024,333,366,12688.621401065357,2655.0349237085034,856.6397743230475,3.003790227909686,1,0,0.4455749275282846,345,60.26604803979544,0.6005151475705781
2024-11-29,2024,334,366,12640.871850525109,2642.301710231104,852.2245279881538,2.9661419144243943,1,0,0.4444637340022216,345,60.0287098268206,0.579670660358239
2024-11-30,2024,335,366,12592.617792220259,2629.433961349811,847.7644203861594,3.0487559866708875,1,0,0.45614813395618203,345,59.45511792133107,0.56485659056641
2024-12-01,2024,336,366,12543.87344684327,2616.4354692492807,843.2607659312465,2.992647130924893,0,0,0.5163147442507859,270,56.98713630790155,0.5140277854099976
2024-12-02,2024,337,366,12494.653179576464,2603.310064644799,838.7148918710545,2.9587251401603742,0,0,0.517209469767195,270,58.44733727106901,0.5856177084742822
2024-12-03,2024,338,366,12444.97149585852,2590.061615653347,834.1281378955343,3.4839307079173505,0,0,0.48833845122862124,270,60.51111319144771,0.4551171270050829
2024-12-04,2024,339,366,12394.843037109664,2576.694026653652,829.5018557421351,3.020646572713781,1,0,0.4466575657242718,345,61.541766940902946,0.577024038116301
2024-12-05,2024,340,366,12344.282576416777,2563.211237135549,824.8374087974423,2.971813772359801,1,0,0.455651599009766,345,58.971579046603246,0.49802934449115704
2024-12-06,2024,341,366,12293.305014179698,2549.6172205389944,820.13617169538,2.9588889802216785,0,0,0.49502617747632904,270,59.596609807143096,0.5327494548407834
2024-12-07,2024,342,366,12241.925373719998,2535.9159830830745,815.3995299121003,3.0121843605745955,0,0,0.5321469115203998,270,63.26595945941622,0.42191876290529545
2024-12-08,2024,343,366,12190.158796853555,2522.1115625853563,810.6288793576781,3.0122483285554362,0,0,0.509819499032765,270,58.709161484657415,0.46931216028698075
2024-12-09,2024,344,366,12138.020539428175,2508.2080272719218,805.8256259647285,2.9746528412314435,0,0,0.5146975557209964,270,60.14078734636797,0.4705479485671083
2024-12-10,2024,345,366,12085.525966827634,2494.209474578444,800.9911852740731,3.4764480847190837,0,0,0.5132576253733483,270,58.92009589405034,0.5355332105938871
2024-12-11,2024,346,366,12032.690549443421,2480.120029942654,796.1269820175735,3.511602496867882,0,0,0.5234694771497065,270,61.97536806919378,0.5224532450474142
2024-12-12,2024,347,366,11979.529858115557,2465.943845588557,791.2344496982555,2.927595782925134,1,0,0.45362043117407413,345,61.933109398553455,0.48409370000360663
2024-12-13,2024,348,366,11926.059559543775,2451.6850993027488,786.3150301678501,2.9296268112811723,1,0,0.4240633610408831,345,59.84079171363007,0.5786833445091094
2024-12-14,2024,349,366,11872.295411670491,2437.347993203206,781.370173201873,2.964077788937378,1,0,0.45799375903505285,345,61.717851303251294,0.5065272482274885
2024-12-15,2024,350,366,11818.253259036863,2422.936752500905,776.4013360723686,3.4893276424144077,0,0,0.4869728621241634,270,64.13992433016172,0.45010189234206993
2024-12-16,2024,351,366,11763.949028113318,2408.4556242546264,771.4099831184458,3.5155453782799,0,0,0.48942766636500484,270,60.12934006768315,0.4997214811137767
